InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
127756,86,11486,Ride on vintage American toy coupe (Black) 1/12 scale,2020,1,5,7,2,570,5,0
127757,79,15577,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2020,1,5,7,12,216,3,0
127758,79,15577,Dinosaur battery-powered slippers (Green) L,2020,1,5,7,9,288,3,0
127759,79,15577,Developer joke mug - there are 10 types of people in the world (White),2020,1,5,7,3,39,3,0
127760,1018,17503,Furry gorilla with big eyes slippers (Black) L,2020,1,5,7,5,160,4,0
127761,1018,17503,Superhero action jacket (Blue) XXL,2020,1,5,7,8,240,4,0
127762,1018,17503,Air cushion machine (Blue),2020,1,5,7,3,5697,4,0
127763,1018,17503,USB food flash drive - banana,2020,1,5,7,2,64,4,0
127764,851,16619,RC toy sedan car with remote control (Red) 1/50 scale,2020,1,5,7,10,250,3,0
127765,851,16619,DBA joke mug - daaaaaa-ta (Black),2020,1,5,7,9,117,3,0
127766,851,16619,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2020,1,5,7,96,1728,3,0
127767,812,12138,Shipping carton (Brown) 457x457x457mm,2020,1,5,7,100,200,4,0
127768,812,12138,Void fill 400 L bag (White) 400L,2020,1,5,7,30,1500,4,0
127769,812,12138,Ride on toy sedan car (Blue) 1/12 scale,2020,1,5,7,2,460,4,0
127770,812,12138,Halloween skull mask (Gray) XL,2020,1,5,7,36,648,4,0
127771,467,16238,Dinosaur battery-powered slippers (Green) L,2020,1,5,7,3,96,5,0
127772,467,16238,20 mm Double sided bubble wrap 50m,2020,1,5,7,30,3240,5,0
127773,467,16238,Bubblewrap dispenser (Blue) 1.5m,2020,1,5,7,8,1920,5,0
127774,467,16238,Red and white urgent  heavy despatch tape  48mmx100m,2020,1,5,7,120,480,5,0
127775,467,16238,Packing knife with metal insert blade (Yellow) 9mm,2020,1,5,7,30,60,5,0
127776,965,13202,Developer joke mug - there are 10 types of people in the world (White),2020,1,5,7,1,13,4,0
127777,965,13202,Developer joke mug - that's a hardware problem (White),2020,1,5,7,10,130,4,0
127778,965,13202,Office cube periscope (Black),2020,1,5,7,70,1330,4,0
127779,965,13202,Alien officer hoodie (Black) XXL,2020,1,5,7,4,140,4,0
127780,431,17886,Tape dispenser (Red),2020,1,6,7,60,1920,1,0
127781,566,10826,Black and orange glass with care despatch tape 48mmx75m,2020,1,6,7,120,480,1,0
127782,183,16762,Shipping carton (Brown) 305x305x305mm,2020,1,6,7,50,200,1,0
127783,1024,15538,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2020,1,6,7,36,648,1,0
127784,162,13620,"""The Gu"" red shirt XML tag t-shirt (White) M",2020,1,6,7,12,216,1,0
127785,876,18656,"""The Gu"" red shirt XML tag t-shirt (White) XS",2020,1,6,7,12,216,1,0
127786,423,16188,USB food flash drive - donut,2020,1,6,7,9,288,3,0
127787,423,16188,Developer joke mug - when your hammer is C++ (Black),2020,1,6,7,10,130,3,0
127788,423,16188,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2020,1,6,7,24,432,3,0
127789,807,17073,"Developer joke mug - (hip, hip, array) (Black)",2020,1,6,7,4,52,4,0
127790,807,17073,Black and yellow heavy despatch tape  48mmx75m,2020,1,6,7,120,480,4,0
127791,807,17073,RC vintage American toy coupe with remote control (Black) 1/50 scale,2020,1,6,7,10,300,4,0
127792,807,17073,Halloween zombie mask (Light Brown) M,2020,1,6,7,120,2160,4,0
127793,413,10835,USB food flash drive - dim sum 10 drive variety pack,2020,1,6,9,10,2400,4,0
127794,413,10835,Ride on big wheel monster truck (Black) 1/12 scale,2020,1,6,7,4,1380,4,0
127795,413,10835,Superhero action jacket (Blue) 5XL,2020,1,6,7,1,34,4,0
127796,413,10835,Superhero action jacket (Blue) XS,2020,1,6,7,4,100,4,0
127797,403,13259,Developer joke mug - there are 10 types of people in the world (White),2020,1,6,7,2,26,2,0
127798,403,13259,Superhero action jacket (Blue) 4XL,2020,1,6,7,3,102,2,0
127799,471,11550,Ride on vintage American toy coupe (Black) 1/12 scale,2020,1,6,7,2,570,5,0
127800,471,11550,Animal with big feet slippers (Brown) L,2020,1,6,7,3,96,5,0
127801,471,11550,Medium sized bubblewrap roll 20m,2020,1,6,7,100,2000,5,0
127802,471,11550,IT joke mug - keyboard not found … press F1 to continue (Black),2020,1,6,7,3,39,5,0
127803,471,11550,Dinosaur battery-powered slippers (Green) XL,2020,1,6,7,8,256,5,0
127804,33,11044,Ogre battery-powered slippers (Green) M,2020,1,6,7,7,224,4,0
127805,33,11044,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2020,1,6,7,96,1728,4,0
127806,33,11044,10 mm Double sided bubble wrap 50m,2020,1,6,7,70,7350,4,0
127807,33,11044,Developer joke mug - a foo walks into a bar (Black),2020,1,6,7,6,78,4,0
127808,599,11239,Packing knife with metal insert blade (Yellow) 9mm,2020,1,6,7,15,30,4,0
127809,599,11239,Ogre battery-powered slippers (Green) S,2020,1,6,7,5,160,4,0
127810,599,11239,Developer joke mug - old C developers never die (Black),2020,1,6,7,4,52,4,0
127811,599,11239,Ogre battery-powered slippers (Green) XL,2020,1,6,7,2,64,4,0
127812,201,13037,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2020,1,6,7,72,1296,5,0
127813,201,13037,RC vintage American toy coupe with remote control (Red) 1/50 scale,2020,1,6,7,7,210,5,0
127814,201,13037,"""The Gu"" red shirt XML tag t-shirt (Black) M",2020,1,6,7,48,864,5,0
127815,201,13037,Superhero action jacket (Blue) L,2020,1,6,7,6,180,5,0
127816,201,13037,USB food flash drive - hot dog,2020,1,6,7,7,224,5,0
127817,127,19718,USB food flash drive - pizza slice,2020,1,6,7,7,224,5,0
127818,127,19718,Animal with big feet slippers (Brown) L,2020,1,6,7,1,32,5,0
127819,127,19718,Halloween zombie mask (Light Brown) L,2020,1,6,7,108,1944,5,0
127820,127,19718,Ride on toy sedan car (Pink) 1/12 scale,2020,1,6,7,6,1380,5,0
127821,127,19718,Furry gorilla with big eyes slippers (Black) L,2020,1,6,7,2,64,5,0
127822,998,19316,IT joke mug - that behavior is by design (Black),2020,1,6,7,7,91,2,0
127823,998,19316,Shipping carton (Brown) 356x229x229mm,2020,1,6,7,225,225,2,0
127824,931,14243,Red and white urgent despatch tape 48mmx75m,2020,1,6,7,216,864,1,0
127825,803,19622,Shipping carton (Brown) 413x285x187mm,2020,1,6,7,200,200,5,0
127826,803,19622,Black and yellow heavy despatch tape  48mmx75m,2020,1,6,7,240,960,5,0
127827,803,19622,DBA joke mug - you might be a DBA if (White),2020,1,6,7,2,26,5,0
127828,803,19622,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2020,1,6,7,48,864,5,0
127829,803,19622,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2020,1,6,7,48,864,5,0
127830,824,11666,RC toy sedan car with remote control (Yellow) 1/50 scale,2020,1,6,7,4,100,5,0
127831,824,11666,IT joke mug - that behavior is by design (White),2020,1,6,7,1,13,5,0
127832,824,11666,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2020,1,6,7,72,1296,5,0
127833,824,11666,20 mm Double sided bubble wrap 50m,2020,1,6,7,50,5400,5,0
127834,824,11666,Bubblewrap dispenser (Black) 1.5m,2020,1,6,7,8,1920,5,0
127835,512,19758,32 mm Anti static bubble wrap (Blue) 50m,2020,1,6,7,20,2100,3,0
127836,512,19758,10 mm Anti static bubble wrap (Blue) 50m,2020,1,6,7,70,6930,3,0
127837,512,19758,Superhero action jacket (Blue) XS,2020,1,6,7,5,125,3,0
127838,890,12996,20 mm Anti static bubble wrap (Blue) 20m,2020,1,6,7,10,450,4,0
127839,890,12996,USB missile launcher (Green),2020,1,6,7,10,250,4,0
127840,890,12996,Pack of 12 action figures (female),2020,1,6,9,3,48,4,0
127841,890,12996,Halloween zombie mask (Light Brown) XL,2020,1,6,7,36,648,4,0
127842,1024,16329,Superhero action jacket (Blue) 5XL,2020,1,6,7,9,306,3,0
127843,1024,16329,Tape dispenser (Blue),2020,1,6,7,50,1600,3,0
127844,1024,16329,USB missile launcher (Green),2020,1,6,7,9,225,3,0
127845,930,13123,Medium sized bubblewrap roll 20m,2020,1,6,7,40,800,3,0
127846,930,13123,Express post box 5kg (White) 350x280x130mm,2020,1,6,7,125,125,3,0
127847,930,13123,DBA joke mug - two types of DBAs (Black),2020,1,6,7,1,13,3,0
127848,928,15075,Ogre battery-powered slippers (Green) S,2020,1,6,7,8,256,2,0
127849,928,15075,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2020,1,6,7,12,216,2,0
127850,934,10520,Developer joke mug - inheritance is the OO way to become wealthy (Black),2020,1,6,7,4,52,5,0
127851,934,10520,RC toy sedan car with remote control (Black) 1/50 scale,2020,1,6,7,3,75,5,0
127852,934,10520,Dinosaur battery-powered slippers (Green) M,2020,1,6,7,7,224,5,0
127853,934,10520,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2020,1,6,7,36,648,5,0
127854,934,10520,"""The Gu"" red shirt XML tag t-shirt (Black) L",2020,1,6,7,60,1080,5,0
127855,4,19336,USB food flash drive - dessert 10 drive variety pack,2020,1,6,9,10,2400,2,0
127856,4,19336,Air cushion machine (Blue),2020,1,6,7,3,5697,2,0
127857,93,12997,Black and yellow heavy despatch tape 48mmx100m,2020,1,6,7,168,672,2,0
127858,93,12997,Air cushion film 200mmx200mm 325m,2020,1,6,7,1,90,2,0
127859,888,19111,Ride on vintage American toy coupe (Red) 1/12 scale,2020,1,6,7,4,1140,2,0
127860,888,19111,Dinosaur battery-powered slippers (Green) L,2020,1,6,7,2,64,2,0
127861,886,17222,"""The Gu"" red shirt XML tag t-shirt (White) XXL",2020,1,6,7,36,648,3,0
127862,886,17222,Air cushion machine (Blue),2020,1,6,7,9,17091,3,0
127863,886,17222,DBA joke mug - I will get you in order (White),2020,1,6,7,7,91,3,0
127864,851,13445,Ogre battery-powered slippers (Green) M,2020,1,6,7,9,288,4,0
127865,851,13445,IT joke mug - that behavior is by design (White),2020,1,6,7,8,104,4,0
127866,851,13445,32 mm Anti static bubble wrap (Blue) 10m,2020,1,6,7,10,320,4,0
127867,851,13445,DBA joke mug - two types of DBAs (White),2020,1,6,7,9,117,4,0
127868,526,12877,Developer joke mug - Oct 31 = Dec 25 (Black),2020,1,6,7,1,13,3,0
127869,526,12877,Ride on toy sedan car (Yellow) 1/12 scale,2020,1,6,7,1,230,3,0
127870,526,12877,Furry gorilla with big eyes slippers (Black) L,2020,1,6,7,9,288,3,0
127871,165,11271,Superhero action jacket (Blue) M,2020,1,6,7,3,90,2,0
127872,165,11271,10 mm Anti static bubble wrap (Blue) 50m,2020,1,6,7,50,4950,2,0
127873,61,14610,Developer joke mug - that's a hardware problem (White),2020,1,6,7,8,104,5,0
127874,61,14610,Void fill 200 L bag (White) 200L,2020,1,6,7,70,1750,5,0
127875,61,14610,Furry gorilla with big eyes slippers (Black) L,2020,1,6,7,1,32,5,0
127876,61,14610,Air cushion film 200mmx100mm 325m,2020,1,6,7,9,783,5,0
127877,61,14610,USB food flash drive - fortune cookie,2020,1,6,7,1,32,5,0
127878,917,16222,Animal with big feet slippers (Brown) L,2020,1,6,7,7,224,2,0
127879,917,16222,Ride on toy sedan car (Blue) 1/12 scale,2020,1,6,7,2,460,2,0
127880,198,19279,"""The Gu"" red shirt XML tag t-shirt (Black) S",2020,1,6,7,12,216,3,0
127881,198,19279,32 mm Anti static bubble wrap (Blue) 10m,2020,1,6,7,90,2880,3,0
127882,198,19279,USB food flash drive - shrimp cocktail,2020,1,6,7,1,32,3,0
127883,584,16531,USB food flash drive - cookie,2020,1,6,7,8,256,2,0
127884,584,16531,DBA joke mug - two types of DBAs (White),2020,1,6,7,10,130,2,0
127885,35,13362,Bubblewrap dispenser (Red) 1.5m,2020,1,6,7,5,1200,5,0
127886,35,13362,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2020,1,6,7,84,1512,5,0
127887,35,13362,Void fill 300 L bag (White) 300L,2020,1,6,7,100,3800,5,0
127888,35,13362,Developer joke mug - fun was unexpected at this time (Black),2020,1,6,7,8,104,5,0
127889,35,13362,Plush shark slippers (Gray) XL,2020,1,6,7,7,224,5,0
127890,450,15618,Furry animal socks (Pink) XL,2020,1,6,10,108,540,3,0
127891,450,15618,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2020,1,6,7,24,432,3,0
127892,450,15618,Plush shark slippers (Gray) XL,2020,1,6,7,7,224,3,0
127893,75,13523,Air cushion film 200mmx200mm 325m,2020,1,6,7,9,810,4,0
127894,75,13523,RC vintage American toy coupe with remote control (Black) 1/50 scale,2020,1,6,7,7,210,4,0
127895,75,13523,Superhero action jacket (Blue) XL,2020,1,6,7,2,60,4,0
127896,75,13523,USB food flash drive - cookie,2020,1,6,7,8,256,4,0
127897,1029,15744,20 mm Anti static bubble wrap (Blue) 20m,2020,1,6,7,10,450,4,0
127898,1029,15744,Shipping carton (Brown) 356x229x229mm,2020,1,6,7,200,200,4,0
127899,1029,15744,Superhero action jacket (Blue) XS,2020,1,6,7,2,50,4,0
127900,1029,15744,"""The Gu"" red shirt XML tag t-shirt (Black) L",2020,1,6,7,36,648,4,0
127901,462,18815,Ride on toy sedan car (Black) 1/12 scale,2020,1,6,7,3,690,4,0
127902,462,18815,Halloween skull mask (Gray) M,2020,1,6,7,72,1296,4,0
127903,462,18815,Office cube periscope (Black),2020,1,6,7,80,1520,4,0
127904,462,18815,Void fill 200 L bag (White) 200L,2020,1,6,7,20,500,4,0
127905,838,17764,Express post box 5kg (White) 350x280x130mm,2020,1,6,7,225,225,2,0
127906,838,17764,Developer joke mug - when your hammer is C++ (Black),2020,1,6,7,3,39,2,0
127907,70,17832,20 mm Double sided bubble wrap 20m,2020,1,6,7,70,2310,3,0
127908,70,17832,DBA joke mug - I will get you in order (White),2020,1,6,7,2,26,3,0
127909,70,17832,Ride on vintage American toy coupe (Black) 1/12 scale,2020,1,6,7,9,2565,3,0
127910,1,17886,20 mm Double sided bubble wrap 10m,2020,1,6,7,40,720,5,0
127911,1,17886,Alien officer hoodie (Black) 4XL,2020,1,6,7,6,210,5,0
127912,1,17886,Superhero action jacket (Blue) XXS,2020,1,6,7,8,200,5,0
127913,1,17886,Black and orange fragile despatch tape 48mmx75m,2020,1,6,7,180,720,5,0
127914,1,17886,"""The Gu"" red shirt XML tag t-shirt (White) XL",2020,1,6,7,72,1296,5,0
127915,807,11092,Black and yellow heavy despatch tape 48mmx100m,2020,1,6,7,240,960,4,0
127916,807,11092,Alien officer hoodie (Black) XL,2020,1,6,7,3,105,4,0
127917,807,11092,Office cube periscope (Black),2020,1,6,7,70,1330,4,0
127918,807,11092,RC toy sedan car with remote control (Green) 1/50 scale,2020,1,6,7,4,100,4,0
127919,546,17418,DBA joke mug - you might be a DBA if (Black),2020,1,6,7,2,26,5,0
127920,546,17418,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",2020,1,6,7,12,216,5,0
127921,546,17418,Shipping carton (Brown) 279x254x217mm,2020,1,6,7,75,75,5,0
127922,546,17418,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2020,1,6,7,60,1080,5,0
127923,546,17418,USB food flash drive - sushi roll,2020,1,6,7,8,256,5,0
127924,54,17429,Superhero action jacket (Blue) XS,2020,1,6,7,7,175,3,0
127925,54,17429,32 mm Double sided bubble wrap 50m,2020,1,6,7,90,10080,3,0
127926,54,17429,DBA joke mug - daaaaaa-ta (White),2020,1,6,7,1,13,3,0
127927,452,13007,Developer joke mug - there are 10 types of people in the world (Black),2020,1,6,7,4,52,4,0
127928,452,13007,Shipping carton (Brown) 413x285x187mm,2020,1,6,7,100,100,4,0
127929,452,13007,Alien officer hoodie (Black) XXL,2020,1,6,7,3,105,4,0
127930,452,13007,Office cube periscope (Black),2020,1,6,7,20,380,4,0
127931,521,17148,USB food flash drive - chocolate bar,2020,1,6,7,1,32,2,0
127932,521,17148,DBA joke mug - SELECT caffeine FROM mug (White),2020,1,6,7,1,13,2,0
127933,992,15449,USB food flash drive - donut,2020,1,6,7,4,128,2,0
127934,992,15449,32 mm Double sided bubble wrap 50m,2020,1,6,7,20,2240,2,0
127935,907,12125,Plush shark slippers (Gray) L,2020,1,6,7,7,224,4,0
127936,907,12125,Shipping carton (Brown) 457x457x457mm,2020,1,6,7,75,150,4,0
127937,907,12125,Developer joke mug - that's a hardware problem (White),2020,1,6,7,5,65,4,0
127938,907,12125,Packing knife with metal insert blade (Yellow) 18mm,2020,1,6,7,50,100,4,0
127939,198,19374,Alien officer hoodie (Black) XXL,2020,1,6,7,10,350,2,0
127940,198,19374,Shipping carton (Brown) 457x279x279mm,2020,1,6,7,250,250,2,0
127941,844,13269,Black and orange this way up despatch tape 48mmx75m,2020,1,6,7,96,384,2,0
127942,844,13269,10 mm Anti static bubble wrap (Blue) 20m,2020,1,6,7,20,840,2,0
127943,557,12701,"""The Gu"" red shirt XML tag t-shirt (White) M",2020,1,7,7,84,1512,1,0
127944,835,11798,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2020,1,7,7,60,1080,1,0
127945,67,11894,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2020,1,7,7,60,1080,1,0
127946,1037,11842,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2020,1,7,7,48,864,1,0
127947,130,17564,Shipping carton (Brown) 305x305x305mm,2020,1,7,7,100,400,1,0
127948,876,18656,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2020,1,7,7,24,432,1,0
127949,930,13123,Black and orange glass with care despatch tape 48mmx75m,2020,1,7,7,48,192,1,0
127950,1006,17079,USB food flash drive - shrimp cocktail,2020,1,7,7,3,96,4,0
127951,1006,17079,"""The Gu"" red shirt XML tag t-shirt (White) 3XL",2020,1,7,7,48,864,4,0
127952,1006,17079,Ride on vintage American toy coupe (Black) 1/12 scale,2020,1,7,7,8,2280,4,0
127953,1006,17079,Medium sized bubblewrap roll 20m,2020,1,7,7,10,200,4,0
127954,1021,16349,Express post box 5kg (White) 350x280x130mm,2020,1,7,7,75,75,3,0
127955,1021,16349,USB food flash drive - cookie,2020,1,7,7,1,32,3,0
127956,1021,16349,Shipping carton (Brown) 356x229x229mm,2020,1,7,7,175,175,3,0
127957,956,10394,Superhero action jacket (Blue) M,2020,1,7,7,10,300,2,0
127958,956,10394,20 mm Double sided bubble wrap 10m,2020,1,7,7,40,720,2,0
127959,866,15963,IT joke mug - keyboard not found … press F1 to continue (White),2020,1,7,7,8,104,5,0
127960,866,15963,Air cushion film 200mmx200mm 325m,2020,1,7,7,8,720,5,0
127961,866,15963,Ride on toy sedan car (Pink) 1/12 scale,2020,1,7,7,1,230,5,0
127962,866,15963,Ogre battery-powered slippers (Green) XL,2020,1,7,7,10,320,5,0
127963,866,15963,Plush shark slippers (Gray) L,2020,1,7,7,7,224,5,0
127964,429,11650,20 mm Double sided bubble wrap 20m,2020,1,7,7,80,2640,4,0
127965,429,11650,"""The Gu"" red shirt XML tag t-shirt (White) XXL",2020,1,7,7,108,1944,4,0
127966,429,11650,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2020,1,7,7,60,1080,4,0
127967,429,11650,Superhero action jacket (Blue) M,2020,1,7,7,9,270,4,0
127968,168,10706,Dinosaur battery-powered slippers (Green) S,2020,1,7,7,3,96,3,0
127969,168,10706,"Developer joke mug - (hip, hip, array) (Black)",2020,1,7,7,10,130,3,0
127970,168,10706,32 mm Double sided bubble wrap 50m,2020,1,7,7,90,10080,3,0
127971,185,18992,Developer joke mug - Oct 31 = Dec 25 (White),2020,1,7,7,4,52,3,0
127972,185,18992,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2020,1,7,7,120,2160,3,0
127973,185,18992,Superhero action jacket (Blue) 3XL,2020,1,7,7,7,238,3,0
127974,993,19736,Ride on vintage American toy coupe (Black) 1/12 scale,2020,1,7,7,10,2850,3,0
127975,993,19736,Furry animal socks (Pink) XL,2020,1,7,10,36,180,3,0
127976,993,19736,Plush shark slippers (Gray) M,2020,1,7,7,4,128,3,0
127977,487,13314,Medium sized bubblewrap roll 20m,2020,1,7,7,60,1200,4,0
127978,487,13314,Developer joke mug - old C developers never die (White),2020,1,7,7,10,130,4,0
127979,487,13314,Void fill 200 L bag (White) 200L,2020,1,7,7,60,1500,4,0
127980,487,13314,Animal with big feet slippers (Brown) XL,2020,1,7,7,4,128,4,0
127981,865,15347,3 kg Courier post bag (White) 300x190x95mm,2020,1,7,7,25,25,3,0
127982,865,15347,DBA joke mug - daaaaaa-ta (White),2020,1,7,7,10,130,3,0
127983,865,15347,Animal with big feet slippers (Brown) S,2020,1,7,7,7,224,3,0
127984,847,18555,Ogre battery-powered slippers (Green) M,2020,1,7,7,9,288,2,0
127985,847,18555,USB food flash drive - dim sum 10 drive variety pack,2020,1,7,9,4,960,2,0
127986,819,14559,Permanent marker black 5mm nib (Black) 5mm,2020,1,7,7,24,72,4,0
127987,819,14559,Developer joke mug - Oct 31 = Dec 25 (Black),2020,1,7,7,3,39,4,0
127988,819,14559,Air cushion film 200mmx200mm 325m,2020,1,7,7,7,630,4,0
127989,819,14559,RC toy sedan car with remote control (Pink) 1/50 scale,2020,1,7,7,9,225,4,0
127990,907,11128,Developer joke mug - fun was unexpected at this time (White),2020,1,7,7,2,26,4,0
127991,907,11128,DBA joke mug - it depends (Black),2020,1,7,7,7,91,4,0
127992,907,11128,Black and orange fragile despatch tape 48mmx75m,2020,1,7,7,108,432,4,0
127993,907,11128,Plush shark slippers (Gray) M,2020,1,7,7,5,160,4,0
127994,68,11948,Developer joke mug - old C developers never die (Black),2020,1,7,7,9,117,4,0
127995,68,11948,IT joke mug - keyboard not found … press F1 to continue (Black),2020,1,7,7,7,91,4,0
127996,68,11948,IT joke mug - that behavior is by design (White),2020,1,7,7,9,117,4,0
127997,68,11948,Halloween skull mask (Gray) L,2020,1,7,7,60,1080,4,0
127998,1019,18973,Dinosaur battery-powered slippers (Green) L,2020,1,7,7,2,64,5,0
127999,1019,18973,Halloween zombie mask (Light Brown) L,2020,1,7,7,24,432,5,0
128000,1019,18973,Void fill 100 L bag (White) 100L,2020,1,7,7,40,520,5,0
128001,1019,18973,RC vintage American toy coupe with remote control (Black) 1/50 scale,2020,1,7,7,1,30,5,0
